location,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Mean Sea Level Pressure
unit,°C,%,hPa
level,2 m elevation corrected,2 m,MSL
resolution,hourly,hourly,hourly
aggregation,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL]
20250312T1700,7.400245,89.177666,998.3
20250312T1800,6.5702453,95.28336,998.4
20250312T1900,6.540245,95.41467,998.6
20250312T2000,6.2602453,95.86823,998.4
20250312T2100,6.0602455,95.792274,998.4
20250312T2200,5.7402453,97.39983,998.0
20250312T2300,5.7202454,96.78788,997.5
20250313T0000,5.520245,96.50916,997.0
20250313T0100,5.3402452,95.893585,996.5
20250313T0200,5.3702455,95.69304,995.7
20250313T0300,5.4502454,94.62688,995.3
20250313T0400,5.400245,93.96047,994.9
20250313T0500,5.270245,94.15139,995.2
20250313T0600,4.9102454,94.797165,995.0
20250313T0700,5.0802455,93.8746,995.5
20250313T0800,5.2802453,94.08566,996.1
20250313T0900,5.710245,92.667404,996.5
20250313T1000,7.130245,79.66602,996.1
20250313T1100,8.040245,74.372856,996.5
20250313T1200,8.780245,72.49038,996.5
20250313T1300,8.680245,69.75038,996.9
20250313T1400,7.9102454,68.646324,997.4
20250313T1500,7.170245,68.630745,997.7
20250313T1600,6.360245,68.69884,998.4
20250313T1700,5.4702454,71.247665,999.6
20250313T1800,4.860245,72.53361,1000.5
20250313T1900,4.3402452,75.12116,1001.4
20250313T2000,4.150245,74.97527,1002.0
20250313T2100,3.7902455,76.90445,1002.5
20250313T2200,3.1702452,81.06495,1002.9
20250313T2300,2.8702455,82.51146,1003.1
20250314T0000,3.0102453,81.21772,1003.5
20250314T0100,3.3402452,80.50259,1003.8
20250314T0200,3.0102453,82.05194,1003.5
20250314T0300,2.8502455,83.11276,1003.4
20250314T0400,2.5902452,84.605934,1003.6
20250314T0500,2.2902455,86.628456,1003.8
20250314T0600,1.6402454,90.895615,1004.3
20250314T0700,2.6402454,90.00247,1004.8
20250314T0800,3.7802453,85.130806,1005.2
20250314T0900,4.920245,75.77887,1005.3
20250314T1000,5.3202453,71.57961,1005.4
20250314T1100,6.1202455,68.34681,1005.5
20250314T1200,6.630245,66.60196,1005.5
20250314T1300,6.9502454,65.28977,1005.3
20250314T1400,6.880245,66.563576,1005.5
20250314T1500,6.4902453,70.437744,1005.9
20250314T1600,6.1402454,71.85387,1006.1
20250314T1700,5.5802455,73.52707,1006.8
20250314T1800,5.1202455,74.6716,1007.2
20250314T1900,4.8302455,75.43303,1007.6
20250314T2000,4.610245,76.384,1008.0
20250314T2100,4.0802455,78.712296,1008.0
20250314T2200,4.2002454,78.10617,1008.1
20250314T2300,4.0702453,79.28441,1007.9
20250315T0000,3.8702455,80.93833,1008.3
20250315T0100,3.9202452,80.88742,1008.2
20250315T0200,4.0802455,80.61979,1007.9
20250315T0300,4.0102453,82.141,1007.8
20250315T0400,3.9402456,83.81028,1007.9
20250315T0500,3.8902454,84.716,1008.2
20250315T0600,3.7602453,85.68294,1008.5
20250315T0700,3.9502454,86.077515,1008.7
20250315T0800,4.380245,84.051285,1008.9
20250315T0900,4.880245,84.48022,1009.1
20250315T1000,5.5902452,84.15166,1009.6
20250315T1100,6.130245,79.84771,1009.5
20250315T1200,6.420245,78.31552,1010.1
20250315T1300,6.540245,79.12062,1009.6
20250315T1400,6.630245,78.01658,1009.2
20250315T1500,6.8002453,77.547005,1009.3
20250315T1600,6.860245,77.88909,1009.7
20250315T1700,6.7002454,78.362404,1009.9
20250315T1800,6.500245,79.0578,1010.8
20250315T1900,6.150245,81.28603,1011.4
20250315T2000,5.9502454,82.89259,1011.8
20250315T2100,5.7402453,84.4111,1011.9
20250315T2200,5.500245,85.58989,1012.4
20250315T2300,5.400245,86.55731,1012.3
20250316T0000,4.9302454,89.00375,1012.4
20250316T0100,4.960245,89.0067,1012.5
20250316T0200,4.9102454,89.57324,1012.5
20250316T0300,4.690245,89.87185,1012.9
20250316T0400,4.6402454,89.93124,1013.5
20250316T0500,4.5802455,90.24656,1014.1
20250316T0600,4.4602456,90.10718,1014.5
20250316T0700,4.4102454,89.398056,1015.1
20250316T0800,4.380245,89.012825,1015.7
20250316T0900,4.5802455,90.31086,1016.1
20250316T1000,4.900245,89.3179,1016.8
20250316T1100,5.150245,88.583855,1017.0
20250316T1200,5.3102455,86.17821,1017.2
20250316T1300,5.3002453,86.85416,1017.5
20250316T1400,4.9902453,89.83567,1017.9
20250316T1500,4.750245,91.814125,1018.2
20250316T1600,4.7202454,90.90323,1018.4
20250316T1700,4.5402455,91.01739,1019.0
20250316T1800,4.400245,92.04835,1019.9
20250316T1900,4.2102456,93.420334,1020.9
20250316T2000,4.1902456,94.08587,1021.3
20250316T2100,4.2902455,94.29276,1021.6
20250316T2200,4.360245,93.896095,1022.0
20250316T2300,4.2702456,94.62698,1022.2
20250317T0000,4.4502454,93.835144,1022.1
20250317T0100,4.4902453,93.83766,1022.5
20250317T0200,4.3402452,94.228836,1022.4
20250317T0300,3.9102454,94.20265,1022.2
20250317T0400,3.9402456,94.00335,1022.4
20250317T0500,3.0502453,95.440765,1022.5
20250317T0600,3.0402455,94.894455,1022.7
20250317T0700,3.4102454,92.56675,1023.4
20250317T0800,4.4902453,86.94823,1023.4
20250317T0900,5.9902453,79.0308,1023.7
20250317T1000,7.290245,70.40518,1023.2
20250317T1100,8.330246,61.990303,1023.2
20250317T1200,9.280245,54.766823,1023.1
20250317T1300,9.830245,50.14578,1022.8
20250317T1400,10.3102455,48.23528,1022.5
20250317T1500,10.180245,47.356197,1022.1
20250317T1600,9.780245,48.11444,1022.0
20250317T1700,8.580245,51.423294,1022.5
20250317T1800,6.9502454,55.657166,1023.2
20250317T1900,5.790245,58.811787,1024.3
20250317T2000,4.880245,62.62197,1024.7
20250317T2100,4.3002453,65.85613,1024.9
20250317T2200,3.8002453,67.41589,1024.6
20250317T2300,3.0702453,69.58721,1024.8
20250318T0000,2.2502456,71.40087,1024.6
20250318T0100,1.3002454,74.19328,1024.9
20250318T0200,0.3202454,76.48757,1024.9
20250318T0300,-0.49975455,78.31829,1024.7
20250318T0400,-0.88975465,79.26114,1024.7
20250318T0500,-1.3397546,80.88152,1025.2
20250318T0600,-1.2597545,81.140045,1025.7
20250318T0700,1.3002454,70.98041,1026.1
20250318T0800,3.2302456,61.964184,1026.4
20250318T0900,4.730245,58.35022,1026.2
20250318T1000,6.690245,53.241837,1026.4
20250318T1100,8.110246,50.721348,1026.1
20250318T1200,9.380245,49.032413,1025.6
20250318T1300,10.390245,47.41836,1025.1
20250318T1400,11.220245,45.189888,1024.6
20250318T1500,11.700245,43.738663,1024.2
20250318T1600,11.650246,43.182148,1023.7
20250318T1700,10.200245,49.021046,1023.6
20250318T1800,9.230246,47.353035,1023.7
20250318T1900,5.360245,64.14707,1024.2
20250318T2000,4.0202456,70.26323,1024.4
20250318T2100,2.6102452,76.06861,1024.8
20250318T2200,1.7302454,77.43969,1025.4
20250318T2300,1.0602454,79.89373,1025.8
20250319T0000,0.64024544,80.66096,1026.4
20250319T0100,0.1202454,81.54599,1026.5
20250319T0200,-0.5997546,85.69245,1026.7
20250319T0300,-1.0297546,87.91196,1026.8
20250319T0400,-1.4797546,88.921036,1026.9
20250319T0500,-1.5497545,89.650276,1027.1
20250319T0600,-1.2797546,89.67849,1027.4
20250319T0700,1.5302454,80.924805,1028.1
20250319T0800,4.790245,72.572174,1028.0
20250319T0900,8.200246,65.163025,1028.2
20250319T1000,10.830245,60.644558,1027.6
20250319T1100,13.090245,52.923748,1027.0
20250319T1200,14.790245,47.069878,1026.1
20250319T1300,15.900246,40.342167,1025.4
20250319T1400,16.490246,37.85575,1024.9
20250319T1500,16.630245,36.402027,1024.4
20250319T1600,16.460245,35.289574,1024.3
20250319T1700,14.870245,41.235462,1024.1
20250319T1800,12.770246,49.978054,1024.2
20250319T1900,9.130245,63.178154,1024.7
20250319T2000,6.1602454,72.7973,1025.0
20250319T2100,5.3902454,78.25374,1025.3
20250319T2200,4.940245,78.06413,1025.5
20250319T2300,3.7502456,83.72372,1025.5
20250320T0000,2.9902453,86.39793,1025.8
20250320T0100,2.5202456,88.695145,1026.0
20250320T0200,2.1502454,90.74336,1025.8
20250320T0300,2.2402453,90.029655,1025.7
20250320T0400,2.3702455,89.84625,1025.9
20250320T0500,3.0502453,90.82371,1025.9
20250320T0600,3.6802454,89.19875,1025.8
20250320T0700,5.3002453,84.29377,1026.0
20250320T0800,7.770245,75.81228,1026.2
20250320T0900,11.400246,65.1262,1026.1
20250320T1000,14.210245,56.571465,1025.0
20250320T1100,16.260246,48.16143,1024.1
20250320T1200,17.830246,43.429028,1023.4
20250320T1300,19.090246,39.19993,1022.5
20250320T1400,19.900246,36.105618,1021.8
20250320T1500,19.890245,35.347054,1021.1
20250320T1600,19.090246,39.144966,1020.6
20250320T1700,16.740246,40.50508,1020.6
20250320T1800,14.080245,47.435513,1020.5
20250320T1900,11.260245,59.51814,1020.9
20250320T2000,9.580245,66.0473,1020.9
20250320T2100,8.700245,69.60622,1020.9
20250320T2200,7.3502455,77.80634,1020.7
20250320T2300,6.8402452,79.22549,1020.4
20250321T0000,6.5902452,78.96001,1019.9
20250321T0100,6.270245,80.67018,1019.4
20250321T0200,6.0702453,81.38992,1018.9
20250321T0300,5.7602453,80.64933,1018.6
20250321T0400,5.5602455,80.15789,1018.5
20250321T0500,5.790245,79.281296,1018.0
20250321T0600,6.400245,77.64425,1017.7
20250321T0700,7.6202455,80.703896,1017.7
20250321T0800,9.5602455,73.61819,1017.2
20250321T0900,11.600245,64.26632,1017.0
20250321T1000,13.590245,57.16367,1016.1
20250321T1100,15.720245,49.408123,1015.3
20250321T1200,17.560246,44.147167,1014.4
20250321T1300,18.590246,41.13606,1012.9
20250321T1400,19.010244,40.34661,1011.7
20250321T1500,19.070246,42.530453,1010.3
20250321T1600,18.430244,45.710712,1009.2
20250321T1700,16.800245,50.93119,1008.6
20250321T1800,15.130245,55.875217,1008.0
20250321T1900,14.110246,58.344875,1007.6
20250321T2000,13.220245,60.22419,1007.3
20250321T2100,12.510245,62.707363,1006.9
20250321T2200,11.550245,66.35586,1006.6
20250321T2300,11.230246,69.89416,1006.2
20250322T0000,11.240245,72.968735,1006.3
20250322T0100,11.260245,73.83544,1006.4
20250322T0200,10.890245,75.94155,1006.0
20250322T0300,10.580245,77.47838,1006.0
20250322T0400,9.790245,84.04229,1006.6
20250322T0500,9.250245,86.087975,1007.3
20250322T0600,9.700245,84.03103,1007.8
20250322T0700,11.300245,79.75451,1007.7
20250322T0800,14.520246,68.53388,1007.2
20250322T0900,16.490246,57.86974,1007.0
20250322T1000,18.090246,54.680218,1005.8
20250322T1100,19.150246,50.1208,1004.8
20250322T1200,19.440245,46.761475,1004.4
20250322T1300,19.870245,43.50541,1003.8
20250322T1400,19.830246,41.930637,1002.9
20250322T1500,20.020245,40.41628,1002.0
20250322T1600,19.410246,43.493183,1001.3
20250322T1700,17.390245,52.553883,1001.2
20250322T1800,14.720245,58.62178,1001.0
20250322T1900,13.590245,64.23915,1001.0
20250322T2000,12.480246,71.07473,1000.5
20250322T2100,11.860246,74.558975,1000.4
20250322T2200,11.290245,75.95881,1000.7
20250322T2300,10.830245,79.41012,1001.2
20250323T0000,10.780245,79.84033,1001.3
20250323T0100,10.180245,83.975555,1001.8
20250323T0200,9.940246,85.869804,1002.2
20250323T0300,10.230246,82.4954,1002.8
20250323T0400,10.460245,77.72667,1003.5
20250323T0500,10.460245,77.03103,1004.2
20250323T0600,9.900246,82.28044,1005.1
20250323T0700,9.820246,86.2698,1005.8
20250323T0800,10.390245,85.86148,1006.2
20250323T0900,11.520246,78.86553,1006.7
20250323T1000,12.190246,76.21816,1006.9
20250323T1100,13.430245,68.72689,1006.8
20250323T1200,14.400246,62.594913,1006.6
20250323T1300,15.0602455,57.38557,1006.4
20250323T1400,15.570246,54.841267,1006.3
20250323T1500,15.790245,51.937668,1006.1
20250323T1600,15.630245,52.65762,1006.1
20250323T1700,15.150246,52.820477,1006.2
20250323T1800,14.230246,55.288795,1006.9
20250323T1900,12.040245,66.05098,1008.1
20250323T2000,10.670245,72.859406,1008.8
20250323T2100,9.270246,81.90944,1009.3
20250323T2200,10.380245,81.61331,1009.8
20250323T2300,9.230246,86.20454,1010.3
20250324T0000,8.170245,89.248764,1010.4
20250324T0100,8.140245,90.24001,1010.3
20250324T0200,7.770245,92.29533,1010.4
20250324T0300,7.7202454,93.8366,1010.3
20250324T0400,7.360245,94.926506,1010.7
20250324T0500,7.2002454,95.18183,1011.2
20250324T0600,7.690245,93.89972,1012.1
20250324T0700,8.630245,92.29113,1012.7
20250324T0800,10.130245,88.09188,1013.2
20250324T0900,11.470245,83.792465,1013.7
20250324T1000,12.870245,76.54135,1013.9
20250324T1100,13.8102455,71.385895,1013.8
20250324T1200,14.660245,66.54205,1013.5
20250324T1300,15.020246,63.258644,1013.3
20250324T1400,14.650246,59.54291,1013.3
20250324T1500,14.420245,60.31328,1013.7
20250324T1600,14.540245,61.391605,1014.4
20250324T1700,13.680245,65.781654,1014.5
20250324T1800,12.480246,70.636154,1015.5
20250324T1900,11.490245,78.376465,1016.2
20250324T2000,12.070246,75.93744,1016.8
20250324T2100,11.610246,78.93349,1017.3
20250324T2200,9.640245,87.14303,1017.0
20250324T2300,8.650246,90.969215,1017.5
20250325T0000,8.400246,91.70508,1017.7
20250325T0100,7.7802453,92.74405,1017.7
20250325T0200,7.5102453,93.954285,1017.3
20250325T0300,7.290245,93.74635,1017.6
20250325T0400,6.8302455,94.11088,1018.1
20250325T0500,6.230245,95.33315,1018.5
20250325T0600,6.3502455,95.33902,1018.8
20250325T0700,7.920245,91.98725,1019.2
20250325T0800,10.540245,85.00291,1019.6
20250325T0900,12.580245,76.962685,1019.8
20250325T1000,14.040245,72.40624,1020.0
20250325T1100,14.990245,66.6594,1019.5
20250325T1200,14.960245,64.07104,1019.5
20250325T1300,15.170245,62.905853,1018.9
20250325T1400,15.0602455,62.45135,1018.6
20250325T1500,15.120245,61.447556,1018.0
20250325T1600,14.620245,61.368767,1018.0
20250325T1700,13.490245,69.16429,1018.5
20250325T1800,11.790245,79.447815,1019.2
20250325T1900,10.770246,82.56776,1020.1
20250325T2000,11.380245,79.82113,1020.0
20250325T2100,11.500245,79.18682,1020.2
20250325T2200,10.170245,84.43657,1020.2
20250325T2300,10.090245,84.25312,1020.1
20250326T0000,9.460245,85.81556,1019.9
20250326T0100,9.670245,84.20115,1019.7
20250326T0200,9.630245,85.3638,1019.7
20250326T0300,9.420245,86.10699,1019.7
20250326T0400,9.190246,87.09595,1019.8
20250326T0500,7.9902453,89.23226,1020.0
20250326T0600,7.650245,90.38655,1020.3
20250326T0700,9.150246,84.36935,1020.6
20250326T0800,10.280245,78.23648,1020.9
20250326T0900,11.280245,70.14798,1021.1
20250326T1000,11.970245,68.60726,1021.1
20250326T1100,12.530245,66.06959,1021.0
20250326T1200,12.300245,66.017815,1020.6
20250326T1300,11.840245,69.82672,1020.4
20250326T1400,11.380245,72.69322,1020.3
20250326T1500,11.040245,76.493385,1020.3
20250326T1600,10.640245,79.27169,1020.1
20250326T1700,10.120245,82.70789,1020.5
20250326T1800,9.690246,85.13622,1020.8
20250326T1900,9.400246,86.87864,1021.4
20250326T2000,9.150246,87.875,1021.5
20250326T2100,8.950245,88.219124,1021.7
20250326T2200,8.730246,89.60791,1021.6
20250326T2300,8.580245,88.24383,1021.3
20250327T0000,8.400246,86.710976,1021.3
20250327T0100,8.140245,86.021965,1020.7
20250327T0200,7.7002454,85.85144,1020.4
20250327T0300,7.2602453,85.86025,1020.2
20250327T0400,6.920245,85.27902,1020.3
20250327T0500,6.7402453,86.22283,1020.1
20250327T0600,6.9302454,86.18413,1020.0
20250327T0700,7.940245,83.455765,1020.2
20250327T0800,9.180245,76.544716,1020.0
20250327T0900,10.270246,69.69342,1019.9
20250327T1000,11.160245,63.757774,1019.3
20250327T1100,12.120245,59.77934,1018.7
20250327T1200,12.710245,57.456497,1018.0
20250327T1300,13.300245,55.702057,1017.4
20250327T1400,13.710245,53.96153,1016.8
20250327T1500,13.890245,51.958817,1016.5
20250327T1600,13.550245,52.6029,1016.4
20250327T1700,12.430245,57.545296,1016.5
20250327T1800,9.650246,68.20144,1016.6
20250327T1900,8.390245,71.443825,1016.9
20250327T2000,7.6602454,73.4082,1016.9
20250327T2100,6.6002455,76.08706,1016.8
20250327T2200,5.730245,78.4238,1016.5
20250327T2300,5.8702455,77.998886,1016.1
20250328T0000,4.900245,81.976295,1015.6
20250328T0100,4.3902454,83.75083,1015.3
20250328T0200,4.1902456,84.694,1015.0
20250328T0300,4.0802455,85.29173,1014.8
20250328T0400,4.0202456,85.90035,1014.6
20250328T0500,3.0802455,88.49724,1014.4
20250328T0600,2.9502454,90.74939,1014.5
20250328T0700,5.610245,84.69509,1014.4
20250328T0800,8.010245,76.33949,1014.2
20250328T0900,9.770246,69.29439,1013.8
20250328T1000,11.190246,65.214714,1013.2
20250328T1100,12.080245,62.82323,1012.4
20250328T1200,13.300245,58.3814,1011.7
20250328T1300,14.020246,56.838024,1010.8
20250328T1400,14.530245,55.600636,1010.2
20250328T1500,14.870245,53.56078,1009.6
20250328T1600,14.720245,52.776676,1009.5
20250328T1700,14.020246,67.50068,1009.6
20250328T1800,14.000245,51.007915,1009.5
20250328T1900,11.020246,67.54808,1009.8
20250328T2000,10.180245,70.90631,1010.2
20250328T2100,9.740245,71.91872,1010.2
20250328T2200,9.640245,76.464325,1010.5
20250328T2300,9.500245,77.513504,1010.5
20250329T0000,9.260245,80.052284,1010.7
20250329T0100,8.850245,81.90736,1010.5
20250329T0200,8.630245,83.25623,1010.3
20250329T0300,8.380245,83.74668,1010.6
20250329T0400,8.300245,84.851845,1010.9
20250329T0500,8.240246,86.212975,1011.7
20250329T0600,8.410246,86.53181,1012.8
20250329T0700,8.540245,87.208084,1013.8
20250329T0800,8.390245,88.71495,1014.7
20250329T0900,8.490246,90.02064,1015.4
20250329T1000,9.200245,84.90203,1016.6
20250329T1100,10.080245,80.065384,1017.0
20250329T1200,10.600245,76.20668,1017.1
20250329T1300,10.990245,72.66843,1017.3
20250329T1400,11.320246,71.533,1017.5
20250329T1500,11.190246,72.104866,1017.8
20250329T1600,11.120245,71.94124,1018.1
20250329T1700,10.910245,71.00516,1018.6
20250329T1800,10.540245,68.63564,1019.2
20250329T1900,9.580245,70.83314,1020.1
20250329T2000,8.260245,75.41991,1020.4
20250329T2100,7.1202455,79.43916,1020.6
20250329T2200,6.110245,86.45489,1021.0
20250329T2300,5.250245,87.530556,1020.8
20250330T0000,5.920245,85.27723,1021.0
20250330T0100,5.650245,85.425835,1021.0
20250330T0200,5.250245,85.92597,1021.1
20250330T0300,5.0602455,86.518036,1021.5
20250330T0400,4.7002454,87.6581,1021.5
20250330T0500,3.1802454,90.96603,1021.8
20250330T0600,2.7402453,93.38705,1022.0
20250330T0700,5.7802453,86.478195,1021.9
20250330T0800,8.8102455,75.99859,1021.9
20250330T0900,11.160245,64.47919,1021.9
20250330T1000,12.760245,55.283527,1021.6
20250330T1100,13.940246,48.315308,1020.9
20250330T1200,14.540245,45.09563,1020.8
20250330T1300,14.530245,44.803738,1019.5
20250330T1400,14.380245,45.958492,1019.8
20250330T1500,13.750245,48.883213,1019.6
20250330T1600,13.110246,53.64593,1019.7
20250330T1700,12.5602455,58.108704,1020.3
20250330T1800,11.890245,62.207718,1020.8
20250330T1900,10.860246,67.13536,1021.9
20250330T2000,9.980246,71.916115,1022.0
20250330T2100,9.570246,73.671684,1022.2
20250330T2200,9.530245,74.49412,1021.8
20250330T2300,8.970245,76.50817,1021.6
20250331T0000,8.660245,75.91851,1021.8
20250331T0100,8.510245,75.57173,1021.8
20250331T0200,7.750245,76.998314,1021.7
20250331T0300,7.3402452,77.20027,1022.0
20250331T0400,7.4702454,75.81178,1022.4
20250331T0500,7.3402452,76.16612,1022.7
20250331T0600,7.3902454,76.33751,1023.5
20250331T0700,8.410246,71.75267,1023.7
20250331T0800,9.5602455,62.252327,1024.7
20250331T0900,10.120245,58.424007,1024.8
20250331T1000,10.570246,57.42272,1025.2
20250331T1100,11.050245,55.65007,1024.8
20250331T1200,11.370245,54.476482,1024.9
20250331T1300,11.610246,53.003674,1024.5
20250331T1400,11.770246,51.73419,1024.1
20250331T1500,11.860246,51.095222,1024.4
20250331T1600,11.450245,50.466534,1025.0
20250331T1700,10.670245,50.53509,1024.9
20250331T1800,9.360246,53.723648,1025.4
20250331T1900,8.260245,57.552563,1026.1
20250331T2000,7.750245,60.511173,1026.2
20250331T2100,7.110245,63.551014,1026.1
20250331T2200,5.670245,71.54879,1025.4
20250331T2300,4.8702455,74.19094,1024.9
20250401T0000,4.2002454,76.25323,1024.4
20250401T0100,3.6302452,78.06403,1023.8
20250401T0200,3.0902452,80.16916,1023.6
20250401T0300,2.8902454,81.19906,1023.1
20250401T0400,2.6902456,81.227325,1022.7
20250401T0500,2.8402452,80.18729,1022.6
20250401T0600,4.3202453,77.50535,1022.4
20250401T0700,7.170245,67.50243,1022.3
20250401T0800,8.830245,61.448803,1021.9
20250401T0900,9.940246,53.225742,1021.2
20250401T1000,10.690246,49.73962,1020.4
20250401T1100,11.340245,48.96098,1019.6
20250401T1200,11.550245,48.002945,1018.7
20250401T1300,12.100245,44.018967,1018.1
20250401T1400,12.230246,44.67154,1017.5
20250401T1500,12.390245,44.492283,1016.8
20250401T1600,12.160245,44.03692,1016.6
20250401T1700,11.510245,45.045494,1016.7
20250401T1800,10.740245,46.116947,1016.8
20250401T1900,10.290245,49.011528,1017.2
20250401T2000,9.990245,52.092487,1017.3
20250401T2100,9.5602455,55.725517,1017.0
20250401T2200,9.250245,57.984905,1017.1
20250401T2300,8.780245,60.034817,1016.9
20250402T0000,8.220245,62.637512,1016.8
20250402T0100,7.2802453,67.576096,1017.0
20250402T0200,5.8702455,75.0847,1016.6
20250402T0300,5.7202454,74.624626,1016.5
20250402T0400,5.7802453,74.905624,1016.6
20250402T0500,5.0102453,78.35839,1016.7
20250402T0600,5.0602455,80.77263,1016.9
20250402T0700,7.980245,71.9719,1017.0
20250402T0800,10.280245,65.88143,1016.9
20250402T0900,12.160245,60.891945,1016.9
20250402T1000,13.660245,56.70404,1015.9
20250402T1100,15.3102455,51.66103,1015.2
20250402T1200,16.820246,47.353252,1014.8
20250402T1300,18.020245,44.2186,1014.6
20250402T1400,18.930244,41.960697,1013.6
20250402T1500,19.400246,40.347916,1013.4
20250402T1600,19.090246,41.28208,1013.4
20250402T1700,17.680244,45.973442,1013.7
20250402T1800,15.520246,51.21623,1014.2
20250402T1900,13.960245,55.838486,1015.0
20250402T2000,12.760245,58.28319,1015.7
20250402T2100,11.210245,64.174484,1016.4
20250402T2200,9.300245,73.465385,1017.1
20250402T2300,8.370246,76.24178,1017.5
20250403T0000,7.500245,79.33139,1018.2
20250403T0100,6.440245,82.43302,1018.6
20250403T0200,5.420245,85.51926,1018.8
20250403T0300,4.9102454,85.94649,1019.2
20250403T0400,4.4302454,86.320694,1019.6
